area_limpo,bathrooms_limpo,rooms_limpo,condo_limpo,garages_limpo,price_limpo
29,1.0,1.0,387.0,0.0,300000.0
44,1.0,1.0,379.0,0.0,385000.0
40,1.0,1.0,450.0,0.0,350000.0
50,1.0,1.0,380.0,0.0,345000.0
36,1.0,1.0,260.0,0.0,230000.0
65,2.0,2.0,500.0,0.0,420000.0
27,1.0,1.0,270.0,0.0,255000.0
63,2.0,2.0,690.0,0.0,350000.0
76,2.0,1.0,988.0,1.0,560000.0
34,1.0,1.0,390.0,0.0,296800.0
39,1.0,1.0,250.0,1.0,530000.0
39,1.0,1.0,250.0,1.0,530000.0
39,1.0,1.0,250.0,1.0,530000.0
40,1.0,1.0,460.0,0.0,244003.0
34,1.0,1.0,472.0,0.0,330000.0
48,2.0,1.0,370.0,0.0,320000.0
47,1.0,1.0,550.0,0.0,349000.0
39,1.0,1.0,450.0,1.0,477200.0
77,2.0,1.0,590.0,0.0,580000.0
28,1.0,1.0,388.0,0.0,388000.0
74,1.0,3.0,500.0,2.0,429000.0
43,1.0,1.0,296.0,0.0,280000.0
71,2.0,2.0,525.0,1.0,620000.0
34,1.0,1.0,250.0,2.0,295000.0
74,2.0,2.0,542.0,1.0,280000.0
65,2.0,3.0,550.0,1.0,380000.0
43,1.0,1.0,330.0,1.0,180000.0
67,2.0,3.0,530.0,1.0,468000.0
40,1.0,2.0,350.0,1.0,235000.0
56,1.0,2.0,587.0,1.0,290000.0
62,1.0,2.0,510.0,2.0,439400.0
59,2.0,2.0,290.0,1.0,423898.0
56,2.0,2.0,350.0,1.0,379000.0
74,2.0,3.0,380.0,2.0,440000.0
55,2.0,2.0,600.0,1.0,380000.0
55,1.0,2.0,405.0,1.0,275000.0
42,1.0,1.0,350.0,1.0,225000.0
59,1.0,2.0,540.0,1.0,480000.0
65,2.0,3.0,400.0,1.0,375000.0
68,2.0,3.0,580.0,1.0,490000.0
48,1.0,1.0,500.0,0.0,200000.0
65,2.0,3.0,250.0,1.0,391300.0
74,2.0,3.0,450.0,2.0,429000.0
72,2.0,3.0,387.0,1.0,540000.0
68,2.0,3.0,441.0,1.0,450000.0
50,1.0,2.0,380.0,1.0,360000.0
33,1.0,1.0,330.0,0.0,185000.0
68,2.0,3.0,550.0,1.0,535000.0
69,2.0,3.0,480.0,2.0,516749.0
50,1.0,1.0,330.0,1.0,198000.0
55,2.0,2.0,400.0,1.0,380000.0
30,1.0,1.0,360.0,0.0,260000.0
57,2.0,2.0,420.0,1.0,435000.0
74,1.0,3.0,570.0,1.0,450000.0
65,2.0,3.0,290.0,1.0,370000.0
45,2.0,2.0,280.0,0.0,249000.0
63,1.0,2.0,396.0,1.0,418000.0
74,2.0,3.0,440.0,2.0,440000.0
55,1.0,2.0,385.0,1.0,399000.0
55,1.0,2.0,580.0,1.0,389900.0
65,1.0,3.0,450.0,1.0,375000.0
51,1.0,2.0,380.0,1.0,405000.0
55,1.0,2.0,560.0,1.0,345000.0
49,1.0,2.0,380.0,1.0,275000.0
60,1.0,2.0,480.0,1.0,419500.0
68,2.0,3.0,560.0,2.0,521695.0
50,1.0,2.0,398.0,1.0,290000.0
62,1.0,2.0,460.0,1.0,275000.0
68,1.0,2.0,500.0,0.0,250000.0
57,2.0,2.0,500.0,1.0,440000.0
55,1.0,2.0,405.0,1.0,265000.0
64,2.0,3.0,470.0,1.0,459000.0
55,1.0,2.0,360.0,1.0,362000.0
52,1.0,2.0,330.0,1.0,235000.0
82,3.0,2.0,490.0,2.0,596537.0
82,3.0,2.0,490.0,2.0,596534.0
63,2.0,1.0,453.0,1.0,390000.0
59,2.0,2.0,472.0,1.0,419000.0
49,1.0,2.0,370.0,1.0,268900.0
62,2.0,2.0,370.0,2.0,426218.0
65,1.0,2.0,350.0,1.0,320000.0
41,1.0,1.0,350.0,1.0,250000.0
55,2.0,2.0,430.0,1.0,455000.0
55,2.0,2.0,350.0,1.0,395000.0
33,1.0,1.0,350.0,1.0,265000.0
50,1.0,2.0,290.0,1.0,480000.0
45,1.0,2.0,270.0,1.0,290000.0
60,2.0,2.0,400.0,1.0,425000.0
56,2.0,2.0,350.0,1.0,350000.0
68,2.0,3.0,420.0,2.0,420000.0
33,1.0,1.0,300.0,1.0,290000.0
35,2.0,2.0,200.0,0.0,236900.0
52,1.0,2.0,315.0,1.0,393000.0
56,1.0,2.0,375.0,1.0,315000.0
45,1.0,2.0,370.0,1.0,270000.0
33,1.0,1.0,184.0,1.0,250000.0
49,1.0,2.0,338.0,1.0,229000.0
55,2.0,2.0,510.0,1.0,290000.0
59,1.0,2.0,499.0,1.0,459000.0
55,2.0,2.0,350.0,1.0,369900.0
62,2.0,2.0,350.0,1.0,390000.0
68,2.0,3.0,490.0,1.0,593000.0
65,2.0,2.0,480.0,2.0,460000.0
82,3.0,2.0,490.0,2.0,596546.0
75,2.0,3.0,450.0,2.0,480000.0
46,1.0,1.0,450.0,1.0,325000.0
44,1.0,2.0,220.0,0.0,233500.0
57,1.0,2.0,420.0,1.0,418000.0
64,1.0,2.0,450.0,2.0,446000.0
50,1.0,2.0,470.0,1.0,360000.0
52,1.0,1.0,300.0,1.0,185000.0
64,2.0,2.0,501.0,1.0,429000.0
62,2.0,2.0,450.0,2.0,400000.0
63,2.0,3.0,424.0,1.0,424000.0
55,2.0,2.0,350.0,1.0,375000.0
45,1.0,1.0,350.0,1.0,310000.0
34,1.0,1.0,265.0,1.0,264900.0
62,2.0,2.0,430.0,1.0,375000.0
50,1.0,2.0,420.0,1.0,279990.0
55,2.0,2.0,350.0,1.0,380000.0
85,3.0,2.0,610.0,2.0,600000.0
40,1.0,2.0,220.0,1.0,229000.0
32,1.0,1.0,320.0,1.0,314000.0
65,2.0,3.0,351.0,1.0,380000.0
65,1.0,2.0,371.0,1.0,290000.0
82,3.0,2.0,450.0,1.0,535000.0
65,2.0,3.0,350.0,1.0,386500.0
40,1.0,1.0,320.0,1.0,282000.0
36,2.0,2.0,200.0,0.0,218000.0
68,2.0,3.0,500.0,1.0,530000.0
52,1.0,1.0,302.0,1.0,210000.0
52,1.0,2.0,380.0,1.0,295000.0
55,1.0,2.0,500.0,1.0,370000.0
76,2.0,3.0,350.0,1.0,410000.0
68,2.0,3.0,450.0,1.0,522280.0
50,2.0,2.0,300.0,1.0,316800.0
35,2.0,2.0,200.0,0.0,226255.0
63,2.0,2.0,400.0,0.0,295000.0
65,1.0,2.0,371.0,1.0,270000.0
55,2.0,2.0,400.0,1.0,370342.0
63,2.0,3.0,360.0,0.0,420000.0
63,2.0,2.0,540.0,1.0,463000.0
62,2.0,2.0,391.0,1.0,406000.0
57,2.0,2.0,450.0,1.0,445000.0
55,2.0,2.0,400.0,1.0,390000.0
55,2.0,2.0,550.0,1.0,385000.0
40,1.0,2.0,230.0,1.0,229900.0
68,2.0,3.0,480.0,1.0,470000.0
65,2.0,2.0,480.0,2.0,460000.0
63,2.0,2.0,590.0,1.0,430000.0
62,1.0,3.0,450.0,1.0,370000.0
50,1.0,2.0,399.0,1.0,396000.0
55,2.0,2.0,250.0,1.0,399900.0
85,2.0,3.0,630.0,2.0,685000.0
72,2.0,3.0,450.0,1.0,419400.0
50,1.0,2.0,342.0,1.0,310000.0
31,1.0,1.0,350.0,1.0,260000.0
55,2.0,2.0,400.0,1.0,389000.0
57,1.0,2.0,420.0,1.0,418000.0
36,2.0,2.0,220.0,0.0,216000.0
66,1.0,2.0,440.0,1.0,410000.0
76,2.0,3.0,400.0,1.0,440000.0
65,1.0,3.0,450.0,1.0,375000.0
42,1.0,1.0,166.0,0.0,201400.0
34,1.0,1.0,400.0,1.0,276000.0
45,2.0,3.0,385.0,0.0,241355.0
52,1.0,2.0,340.0,1.0,260000.0
82,3.0,2.0,490.0,2.0,596540.0
55,2.0,2.0,350.0,1.0,402397.0
65,2.0,3.0,308.0,1.0,380000.0
56,1.0,2.0,360.0,1.0,280000.0
72,2.0,3.0,450.0,1.0,455000.0
68,2.0,3.0,432.0,2.0,568000.0
85,2.0,3.0,630.0,2.0,685000.0
41,1.0,1.0,260.0,1.0,215000.0
65,2.0,2.0,480.0,2.0,460000.0
34,1.0,1.0,400.0,1.0,276000.0
66,2.0,2.0,520.0,1.0,472500.0
55,1.0,2.0,385.0,1.0,380500.0
45,1.0,1.0,250.0,1.0,220000.0
67,2.0,3.0,530.0,1.0,467000.0
68,2.0,3.0,350.0,1.0,455000.0
65,2.0,3.0,450.0,1.0,375000.0
35,2.0,2.0,200.0,0.0,236000.0
35,1.0,2.0,200.0,0.0,230200.0
60,2.0,2.0,400.0,1.0,425000.0
65,2.0,2.0,500.0,1.0,450000.0
62,2.0,2.0,420.0,1.0,439700.0
63,2.0,2.0,450.0,2.0,446000.0
55,2.0,2.0,320.0,1.0,389300.0
55,2.0,2.0,430.0,1.0,430000.0
48,1.0,1.0,310.0,0.0,205000.0
72,2.0,3.0,380.0,1.0,465500.0
82,3.0,2.0,500.0,2.0,535000.0
57,2.0,2.0,513.0,1.0,427500.0
45,1.0,2.0,250.0,1.0,290000.0
80,2.0,2.0,665.0,0.0,290000.0
63,2.0,2.0,540.0,1.0,468000.0
33,1.0,1.0,350.0,1.0,264300.0
82,3.0,2.0,500.0,1.0,498560.0
62,2.0,2.0,450.0,1.0,375000.0
68,2.0,3.0,350.0,1.0,455000.0
53,2.0,2.0,360.0,1.0,385000.0
52,1.0,2.0,250.0,1.0,190000.0
55,2.0,2.0,375.0,1.0,369125.0
55,2.0,2.0,510.0,1.0,304000.0
63,2.0,2.0,400.0,1.0,466000.0
33,1.0,1.0,259.0,1.0,245000.0
62,2.0,2.0,420.0,1.0,439400.0
49,1.0,2.0,450.0,1.0,390000.0
76,2.0,2.0,410.0,2.0,647000.0
33,1.0,1.0,200.0,1.0,264000.0
34,1.0,1.0,198.0,1.0,263900.0
63,2.0,2.0,540.0,1.0,461000.0
53,2.0,2.0,500.0,1.0,430011.0
64,2.0,2.0,430.0,1.0,430000.0
36,1.0,1.0,320.0,1.0,330000.0
65,2.0,2.0,460.0,1.0,420000.0
40,1.0,1.0,340.0,1.0,190000.0
44,1.0,2.0,250.0,1.0,275000.0
72,2.0,3.0,420.0,1.0,427000.0
50,1.0,2.0,430.0,1.0,290000.0
65,2.0,2.0,450.0,1.0,371000.0
35,1.0,2.0,200.0,0.0,230500.0
55,2.0,2.0,350.0,1.0,392837.0
57,2.0,2.0,200.0,1.0,437000.0
40,1.0,1.0,318.0,0.0,210000.0
65,2.0,2.0,580.0,1.0,410000.0
68,2.0,3.0,400.0,1.0,530000.0
33,1.0,1.0,263.0,0.0,205000.0
48,1.0,2.0,400.0,1.0,365000.0
72,2.0,3.0,550.0,1.0,470000.0
55,1.0,2.0,510.0,1.0,290000.0
62,2.0,2.0,430.0,2.0,439000.0
45,2.0,1.0,350.0,1.0,310000.0
55,2.0,2.0,350.0,1.0,395000.0
53,2.0,2.0,360.0,1.0,384000.0
60,2.0,2.0,390.0,1.0,374400.0
65,2.0,2.0,450.0,1.0,450000.0
57,2.0,2.0,500.0,1.0,488000.0
40,1.0,1.0,325.0,1.0,315000.0
55,1.0,2.0,350.0,1.0,400000.0
35,2.0,2.0,200.0,0.0,233700.0
48,1.0,2.0,345.0,1.0,314000.0
63,2.0,2.0,540.0,1.0,439000.0
45,1.0,2.0,405.0,1.0,305000.0
44,1.0,2.0,320.0,1.0,299000.0
33,1.0,1.0,285.0,1.0,245000.0
40,1.0,1.0,300.0,1.0,215000.0
40,1.0,1.0,180.0,1.0,230000.0
32,1.0,1.0,337.0,1.0,279900.0
55,2.0,2.0,350.0,1.0,389900.0
55,2.0,2.0,350.0,1.0,395000.0
68,2.0,3.0,350.0,1.0,560000.0
39,1.0,1.0,380.0,1.0,337000.0
63,1.0,2.0,363.0,1.0,510000.0
48,1.0,2.0,338.0,1.0,233000.0
44,1.0,2.0,325.0,1.0,290000.0
65,1.0,3.0,294.0,1.0,383000.0
88,2.0,3.0,600.0,0.0,330000.0
68,2.0,3.0,350.0,1.0,559000.0
65,1.0,2.0,443.0,1.0,460000.0
63,2.0,2.0,500.0,1.0,469000.0
68,2.0,3.0,450.0,1.0,565000.0
59,1.0,1.0,570.0,1.0,530000.0
63,2.0,2.0,570.0,1.0,435000.0
41,1.0,1.0,290.0,1.0,195000.0
79,1.0,2.0,350.0,0.0,320000.0
65,2.0,3.0,440.0,1.0,470000.0
62,2.0,2.0,450.0,2.0,426000.0
39,1.0,1.0,330.0,0.0,350000.0
72,2.0,3.0,470.0,1.0,554400.0
38,1.0,1.0,250.0,1.0,287000.0
72,2.0,3.0,450.0,1.0,455000.0
85,3.0,3.0,610.0,2.0,600000.0
41,1.0,1.0,300.0,1.0,261000.0
95,3.0,3.0,450.0,2.0,699000.0
57,2.0,2.0,400.0,1.0,470000.0
83,4.0,3.0,455.0,2.0,466400.0
63,2.0,2.0,540.0,1.0,514000.0
33,1.0,1.0,302.0,1.0,260000.0
55,2.0,2.0,350.0,1.0,385200.0
50,1.0,2.0,300.0,1.0,287000.0
45,2.0,2.0,360.0,0.0,249700.0
55,2.0,2.0,400.0,1.0,369835.0
40,1.0,1.0,360.0,1.0,300000.0
50,1.0,2.0,405.0,1.0,299900.0
65,2.0,2.0,450.0,1.0,390000.0
32,1.0,1.0,360.0,1.0,260000.0
65,2.0,3.0,450.0,1.0,425000.0
65,2.0,3.0,550.0,1.0,435000.0
66,2.0,2.0,470.0,1.0,430000.0
52,1.0,1.0,230.0,0.0,187000.0
63,2.0,2.0,400.0,1.0,462003.0
64,2.0,2.0,570.0,1.0,590000.0
34,1.0,1.0,340.0,0.0,210000.0
65,2.0,3.0,370.0,1.0,460000.0
40,1.0,1.0,400.0,1.0,330000.0
57,2.0,2.0,500.0,1.0,495747.0
65,2.0,2.0,500.0,1.0,540000.0
63,2.0,2.0,540.0,1.0,467000.0
57,2.0,2.0,550.0,1.0,495278.0
48,1.0,2.0,410.0,1.0,275000.0
36,1.0,1.0,352.0,1.0,180000.0
40,1.0,2.0,280.0,0.0,250000.0
44,1.0,1.0,235.0,1.0,340425.0
55,2.0,2.0,265.0,1.0,420000.0
57,2.0,2.0,520.0,1.0,465000.0
65,1.0,2.0,450.0,1.0,457000.0
40,1.0,1.0,325.0,1.0,315000.0
50,1.0,2.0,350.0,1.0,295000.0
82,3.0,2.0,490.0,1.0,569906.0
82,3.0,2.0,490.0,1.0,569921.0
82,3.0,2.0,490.0,1.0,569909.0
82,3.0,2.0,490.0,1.0,569915.0
53,1.0,2.0,477.0,1.0,397500.0
44,1.0,1.0,350.0,1.0,320000.0
57,2.0,2.0,450.0,1.0,465000.0
54,1.0,2.0,450.0,1.0,342000.0
62,1.0,3.0,418.0,1.0,375000.0
63,1.0,2.0,260.0,1.0,215000.0
56,2.0,2.0,550.0,1.0,495000.0
55,1.0,2.0,431.0,1.0,370000.0
74,2.0,3.0,450.0,2.0,420000.0
55,2.0,2.0,450.0,1.0,430000.0
65,1.0,2.0,405.0,1.0,460000.0
94,2.0,3.0,650.0,2.0,686700.0
57,2.0,2.0,400.0,1.0,490000.0
64,2.0,3.0,530.0,1.0,460000.0
63,2.0,2.0,570.0,1.0,430000.0
69,1.0,2.0,452.0,1.0,440000.0
35,1.0,2.0,250.0,0.0,229940.0
53,1.0,2.0,400.0,1.0,400000.0
95,3.0,3.0,650.0,2.0,540000.0
67,2.0,3.0,324.0,1.0,470000.0
40,1.0,1.0,231.0,1.0,250000.0
57,1.0,2.0,410.0,1.0,470000.0
42,1.0,1.0,310.0,1.0,200000.0
82,3.0,2.0,490.0,2.0,539291.0
49,1.0,1.0,200.0,1.0,190000.0
63,2.0,2.0,560.0,1.0,472499.0
63,2.0,2.0,540.0,1.0,463000.0
40,1.0,1.0,380.0,1.0,200000.0
63,2.0,2.0,500.0,1.0,466000.0
44,1.0,2.0,270.0,1.0,295000.0
72,2.0,3.0,495.0,2.0,454900.0
63,1.0,1.0,425.0,0.0,230000.0
65,2.0,2.0,500.0,1.0,459000.0
63,2.0,3.0,550.0,1.0,435000.0
62,2.0,3.0,500.0,1.0,445000.0
57,2.0,2.0,370.0,1.0,450000.0
65,2.0,2.0,585.0,1.0,487500.0
55,2.0,2.0,380.0,1.0,387000.0
80,2.0,3.0,400.0,2.0,470000.0
45,1.0,2.0,350.0,1.0,237100.0
63,2.0,2.0,453.0,1.0,380000.0
43,1.0,1.0,544.0,1.0,380000.0
45,1.0,2.0,250.0,1.0,259000.0
121,2.0,3.0,620.0,2.0,680000.0
68,2.0,2.0,600.0,1.0,720800.0
63,2.0,2.0,540.0,1.0,470000.0
105,3.0,3.0,700.0,2.0,658162.0
95,2.0,3.0,700.0,2.0,667000.0
82,3.0,2.0,590.0,2.0,540000.0
63,2.0,2.0,540.0,1.0,465000.0
65,2.0,3.0,370.0,1.0,420000.0
55,2.0,1.0,400.0,1.0,328500.0
68,2.0,3.0,400.0,1.0,420000.0
65,2.0,3.0,350.0,1.0,442300.0
42,1.0,2.0,290.0,1.0,215000.0
105,3.0,3.0,735.0,2.0,665000.0
33,1.0,1.0,290.0,1.0,245000.0
50,1.0,2.0,393.0,1.0,300000.0
67,2.0,3.0,420.0,1.0,549774.0
35,2.0,2.0,200.0,0.0,226800.0
64,2.0,3.0,480.0,1.0,470000.0
95,3.0,4.0,700.0,2.0,690000.0
36,1.0,1.0,200.0,1.0,258000.0
46,1.0,1.0,500.0,0.0,233000.0
66,1.0,3.0,480.0,1.0,480000.0
70,1.0,3.0,550.0,2.0,500000.0
55,2.0,2.0,350.0,1.0,390000.0
45,2.0,2.0,350.0,0.0,271340.0
55,1.0,2.0,350.0,1.0,395000.0
63,2.0,2.0,500.0,1.0,470000.0
68,2.0,3.0,350.0,1.0,575000.0
68,2.0,3.0,458.0,1.0,560000.0
39,1.0,1.0,290.0,0.0,319000.0
72,2.0,3.0,470.0,1.0,554400.0
74,2.0,3.0,550.0,2.0,429000.0
42,2.0,1.0,378.0,1.0,316800.0
50,1.0,2.0,350.0,1.0,240000.0
69,2.0,3.0,400.0,2.0,516749.0
64,2.0,2.0,500.0,1.0,480000.0
57,2.0,2.0,410.0,1.0,447500.0
55,2.0,2.0,450.0,1.0,369000.0
56,2.0,2.0,300.0,1.0,349900.0
50,1.0,2.0,260.0,1.0,201400.0
48,1.0,2.0,420.0,1.0,320000.0
55,2.0,2.0,550.0,1.0,425000.0
65,2.0,3.0,400.0,1.0,480800.0
68,2.0,3.0,450.0,1.0,490000.0
95,2.0,3.0,630.0,2.0,720000.0
69,2.0,3.0,400.0,2.0,516749.0
69,2.0,3.0,400.0,2.0,516749.0
69,2.0,3.0,400.0,2.0,516749.0
69,2.0,3.0,400.0,2.0,516749.0
69,2.0,3.0,400.0,2.0,516749.0
69,2.0,3.0,400.0,2.0,516749.0
51,1.0,2.0,500.0,1.0,434000.0
48,1.0,2.0,450.0,1.0,400000.0
63,2.0,3.0,465.0,1.0,425000.0
58,2.0,1.0,300.0,0.0,230000.0
51,1.0,2.0,410.0,1.0,308900.0
63,2.0,2.0,540.0,1.0,520000.0
65,2.0,2.0,600.0,1.0,440000.0
50,1.0,2.0,405.0,1.0,300000.0
50,1.0,1.0,330.0,1.0,200000.0
63,2.0,3.0,465.0,1.0,425000.0
55,1.0,2.0,405.0,1.0,300000.0
31,1.0,1.0,337.0,1.0,279900.0
60,2.0,2.0,410.0,1.0,440000.0
75,2.0,3.0,600.0,1.0,535000.0
57,2.0,2.0,350.0,1.0,495000.0
65,2.0,3.0,300.0,1.0,380000.0
67,2.0,3.0,450.0,1.0,469900.0
63,2.0,2.0,540.0,1.0,455000.0
42,1.0,1.0,286.0,1.0,200000.0
78,1.0,3.0,510.0,2.0,580000.0
39,1.0,2.0,180.0,0.0,210000.0
62,2.0,2.0,580.0,1.0,465000.0
68,2.0,3.0,500.0,1.0,435000.0
63,2.0,2.0,454.0,0.0,415000.0
65,2.0,2.0,560.0,1.0,550000.0
43,1.0,2.0,400.0,0.0,360000.0
52,2.0,1.0,368.0,1.0,361000.0
65,2.0,3.0,400.0,1.0,386500.0
55,2.0,2.0,400.0,1.0,394000.0
32,1.0,1.0,330.0,1.0,297000.0
33,1.0,1.0,220.0,1.0,277400.0
48,1.0,2.0,400.0,1.0,368000.0
65,2.0,2.0,450.0,1.0,490000.0
55,1.0,2.0,465.0,1.0,450000.0
55,1.0,2.0,350.0,1.0,394018.0
64,1.0,3.0,388.0,1.0,480000.0
65,2.0,2.0,450.0,1.0,445200.0
40,1.0,1.0,320.0,0.0,325000.0
56,1.0,2.0,373.0,1.0,375000.0
45,2.0,1.0,350.0,1.0,394000.0
42,1.0,2.0,320.0,0.0,280000.0
55,2.0,2.0,550.0,1.0,425000.0
38,1.0,1.0,212.0,1.0,305000.0
45,2.0,1.0,350.0,1.0,381000.0
40,1.0,2.0,250.0,1.0,225000.0
55,2.0,2.0,510.0,1.0,302000.0
65,2.0,3.0,550.0,1.0,436000.0
63,2.0,2.0,594.0,1.0,490000.0
55,2.0,2.0,550.0,1.0,395000.0
57,1.0,2.0,410.0,1.0,295000.0
48,1.0,2.0,450.0,1.0,400000.0
67,2.0,3.0,550.0,1.0,468000.0
62,2.0,2.0,450.0,2.0,573000.0
57,1.0,2.0,450.0,1.0,429900.0
38,1.0,2.0,150.0,0.0,194500.0
45,2.0,2.0,200.0,0.0,272500.0
55,2.0,2.0,350.0,1.0,395000.0
45,2.0,1.0,350.0,1.0,369000.0
63,2.0,2.0,400.0,1.0,462000.0
38,1.0,1.0,250.0,1.0,285000.0
35,1.0,1.0,224.0,1.0,350000.0
82,2.0,2.0,550.0,2.0,565000.0
50,1.0,2.0,260.0,1.0,201400.0
50,1.0,2.0,405.0,1.0,295000.0
55,2.0,2.0,550.0,1.0,450000.0
45,2.0,2.0,300.0,0.0,252000.0
40,1.0,1.0,200.0,0.0,95000.0
68,2.0,3.0,480.0,1.0,445000.0
68,2.0,3.0,480.0,1.0,445000.0
82,3.0,2.0,574.0,1.0,507000.0
55,2.0,2.0,350.0,1.0,395000.0
54,1.0,2.0,313.0,1.0,310000.0
65,2.0,3.0,370.0,1.0,500000.0
33,1.0,1.0,300.0,1.0,297000.0
68,2.0,3.0,500.0,1.0,540000.0
72,2.0,3.0,460.0,1.0,474400.0
65,2.0,3.0,550.0,1.0,475000.0
36,2.0,2.0,250.0,0.0,222000.0
58,1.0,1.0,420.0,1.0,220000.0
55,2.0,2.0,550.0,1.0,430000.0
63,2.0,3.0,445.0,1.0,470000.0
55,2.0,2.0,300.0,1.0,380000.0
57,2.0,2.0,456.0,1.0,479715.0
57,2.0,2.0,450.0,1.0,474606.0
64,2.0,3.0,460.0,1.0,469000.0
55,2.0,2.0,340.0,1.0,389700.0
45,1.0,2.0,380.0,1.0,340000.0
65,2.0,2.0,360.0,2.0,471000.0
47,1.0,1.0,250.0,0.0,280000.0
38,1.0,1.0,290.0,0.0,245000.0
50,2.0,2.0,380.0,1.0,260000.0
32,1.0,1.0,275.0,0.0,250000.0
57,2.0,2.0,200.0,1.0,388999.0
57,2.0,1.0,400.0,2.0,490083.0
87,2.0,2.0,670.0,1.0,310000.0
57,2.0,2.0,400.0,1.0,484500.0
67,2.0,3.0,600.0,1.0,485000.0
33,1.0,1.0,330.0,1.0,275000.0
50,1.0,2.0,360.0,1.0,230000.0
47,1.0,1.0,350.0,1.0,185000.0
65,2.0,3.0,420.0,1.0,450000.0
62,1.0,3.0,479.0,1.0,375000.0
65,2.0,2.0,470.0,1.0,460000.0
72,2.0,3.0,450.0,1.0,469500.0
31,2.0,1.0,380.0,0.0,220000.0
65,2.0,2.0,450.0,1.0,485000.0
48,1.0,1.0,500.0,0.0,199500.0
40,1.0,1.0,300.0,1.0,210000.0
55,1.0,1.0,289.0,1.0,212000.0
50,1.0,2.0,350.0,1.0,297000.0
50,1.0,2.0,400.0,1.0,318000.0
40,1.0,1.0,330.0,1.0,240000.0
63,2.0,2.0,363.0,1.0,550000.0
36,1.0,1.0,380.0,1.0,350000.0
45,2.0,2.0,300.0,0.0,272600.0
45,2.0,2.0,300.0,0.0,272300.0
42,1.0,1.0,400.0,1.0,332846.0
63,3.0,2.0,500.0,1.0,466000.0
44,1.0,2.0,300.0,1.0,318000.0
44,1.0,2.0,260.0,1.0,297000.0
40,1.0,1.0,300.0,1.0,205000.0
72,2.0,3.0,450.0,1.0,452408.0
40,1.0,1.0,325.0,1.0,315000.0
55,2.0,2.0,450.0,1.0,378900.0
31,1.0,1.0,350.0,1.0,285000.0
63,1.0,2.0,500.0,1.0,275000.0
63,1.0,2.0,470.0,1.0,385000.0
40,1.0,1.0,437.0,1.0,330000.0
70,2.0,3.0,400.0,1.0,493000.0
53,1.0,1.0,300.0,1.0,230000.0
65,2.0,2.0,450.0,1.0,445200.0
63,2.0,2.0,362.0,1.0,530000.0
62,1.0,2.0,400.0,1.0,370000.0
67,2.0,2.0,520.0,1.0,680000.0
44,1.0,1.0,350.0,1.0,295000.0
53,1.0,2.0,550.0,1.0,425000.0
45,2.0,2.0,300.0,0.0,256000.0
40,1.0,2.0,300.0,1.0,229000.0
54,1.0,2.0,333.0,1.0,330000.0
87,2.0,2.0,622.0,1.0,299000.0
63,2.0,2.0,500.0,1.0,466000.0
38,1.0,1.0,450.0,1.0,247000.0
40,1.0,1.0,432.0,1.0,300000.0
42,1.0,2.0,290.0,1.0,212000.0
42,1.0,1.0,360.0,1.0,230000.0
65,1.0,2.0,450.0,1.0,445000.0
55,2.0,2.0,495.0,1.0,380000.0
32,1.0,1.0,320.0,1.0,314000.0
72,2.0,3.0,450.0,1.0,470000.0
72,2.0,3.0,450.0,2.0,450000.0
57,1.0,2.0,380.0,1.0,400000.0
50,1.0,2.0,330.0,1.0,276000.0
44,1.0,2.0,250.0,1.0,287000.0
72,2.0,3.0,500.0,1.0,500000.0
48,1.0,2.0,420.0,1.0,300000.0
40,1.0,1.0,438.0,1.0,330018.0
57,2.0,2.0,450.0,1.0,475000.0
65,2.0,3.0,520.0,1.0,350000.0
62,2.0,2.0,420.0,2.0,423500.0
62,2.0,2.0,420.0,2.0,420000.0
62,2.0,2.0,420.0,2.0,420000.0
62,2.0,2.0,420.0,2.0,420000.0
44,1.0,2.0,340.0,0.0,325000.0
38,1.0,1.0,250.0,1.0,295000.0
63,2.0,3.0,465.0,1.0,446000.0
55,2.0,2.0,510.0,1.0,305000.0
65,2.0,2.0,550.0,1.0,510000.0
39,1.0,1.0,400.0,0.0,215000.0
42,1.0,1.0,360.0,1.0,225000.0
50,1.0,2.0,330.0,1.0,276000.0
57,1.0,2.0,500.0,1.0,490000.0
42,1.0,2.0,350.0,0.0,245000.0
44,1.0,2.0,210.0,1.0,295000.0
65,2.0,3.0,452.0,1.0,468000.0
63,2.0,2.0,453.0,1.0,380000.0
82,3.0,2.0,490.0,1.0,569900.0
63,2.0,2.0,567.0,1.0,472500.0
63,2.0,2.0,567.0,1.0,472498.0
63,2.0,2.0,567.0,1.0,472499.0
35,1.0,1.0,345.0,1.0,260000.0
70,2.0,2.0,433.0,1.0,355000.0
50,1.0,2.0,500.0,1.0,340000.0
42,1.0,1.0,350.0,1.0,200000.0
67,2.0,3.0,450.0,1.0,531292.0
57,2.0,2.0,550.0,1.0,470000.0
57,2.0,2.0,400.0,1.0,447274.0
63,2.0,2.0,400.0,1.0,465000.0
65,2.0,2.0,580.0,1.0,435000.0
67,2.0,3.0,500.0,1.0,480000.0
65,2.0,3.0,493.0,1.0,455000.0
55,2.0,2.0,400.0,1.0,392000.0
69,1.0,3.0,650.0,1.0,420000.0
57,2.0,2.0,400.0,1.0,510000.0
68,2.0,1.0,550.0,0.0,210018.0
64,2.0,2.0,430.0,1.0,430000.0
67,2.0,3.0,500.0,1.0,480000.0
42,1.0,1.0,190.0,1.0,175750.0
